X,Y,COMPANY_NAME,BUSINESS_FULL_ADDRESS,CITY,PROVINCE,POSTAL_CODE,PHONE,WEBURL,PRODUCT_DESC
-79.80688628,43.70742172,ALL STAR SPORTS CENTRE,1-55 REGAN RD,BRAMPTON,ON,L7A 1B2,905-495-9950,www.allstarsportscentre.com,GYMNASTICS CLUB FOR CHILDREN OF ALL AGES
-79.80080642,43.70132155,SCHMERSAL CANADA LTD,3-15 REGAN RD,BRAMPTON,ON,L7A 1E3,905-495-7540,www.schmersalcanada.com,"RETAIL SALES OF INDUSTRIAL SWITCHES, MACHINE SAFETY PRODUCTS, POSITION SENSORS AND RELATED CONTROL ACCESSORIES"
-79.80273391,43.70092892,CLIMATECH INC.,12-20 REGAN RD,BRAMPTON,ON,L7A 1C3,905-840-6360,http://www.climatech-inc.ca/www.climatech-inc.ca/index.html,"HEATING & VENTILATION, AIR CONDITIONING AND REFRIGERATION"
-79.71293039,43.67824775,HUNTER DOUGLAS CANADA INC.,132 FIRST GULF BLVD,BRAMPTON,ON,L6W 4T7,905-796-7883,www.hunterdouglas.com,MANUFACTURER - WINDOW COVERINGS
-79.74911376,43.70563879,REGION OF HOOPS,98-100 RUTHERFORD RD S,,,L6W 3J5,647-881-5106,www.regionofhoops.com,PROVIDING AN ORCHESTRATED SPORTS LEAGUE FOR TEAMS TO PLAY IN ON A WEEKLY BASIS
-79.70537861,43.69219308,STEELES FLOORING,1-1310 STEELES AVE E,,,L6T 1A2,905-457-9663,www.steelesflooring.com,FLOORING CENTRE
-79.69271159,43.69260749,W. R RYMAN STEEL & WIRE,5-185 ADVANCE BLVD,BRAMPTON,ON,L6T 4Y3,905-494-0412,www.visionengineering.ca,"WELDING, METAL FABRICATION, INDUSTRIAL MAINTENCE"
-79.69407037,43.69111082,NARINDER MANN CA PROOF CORP,205-199 ADVANCE BLVD,BRAMPTON,ON,L6T 4N2,905-789-1770,http://www.narindermann.ca/,"ACCOUNTANTS PUBLIC, TAXATION, FINANCIAL PLANNING"
-79.69825605,43.69203856,PEEL FINANCIAL,19-180 WILKINSON RD,BRAMPTON,ON,L6T 4W8,905-456-8989,www.peelfinancial.ca,FINANCIAL FIRM
-79.70002808,43.69293582,SYNTHETIC ICE SOLUTIONS OF CANADA,16-20 WILKINSON RD,BRAMPTON,ON,L6T 5BS,905-453-0314,www.syntheticicesolutions.com,Synthetic Ice
-79.70049234,43.69258936,ZGEMI INC.,16-100 WILKINSON RD,BRAMPTON,ON,L6T 4Y9,905-454-0111,www.zgemi.com,"CONSTRUCTION. GENERAL CONTRACTORS, DESIGN, BUILD, DEVELOPMENT, RENOVATION, RESTORATION"
-79.7293241,43.68802151,ADVANCE MOTORS,109-255 RUTHERFORD RD S,BRAMPTON,ON,L6W 4N7,905-451-4242,,MOTOR SERVICE AND REPAIR SHOP
-79.72573939,43.68777476,EMPIRE AUTO SERVICE CENTRE INC.,8-266 RUTHERFORD RD S,BRAMPTON,ON,L6W 3X3,905-874-0873,,AUTOMOTIVE REPAIR & SERVICE
-79.72619936,43.68743729,MASTER MARBLE,1-266 RUTHERFORD RD S,BRAMPTON,ON,L6W 3X3,905-789-6463,,SELL AND INSTALL MARBLE COUNTERTOPS
-79.72593312,43.68792503,J.M.K. AUTO AND TIRE,21-266 RUTHERFORD RD S,BRAMPTON,ON,L6W 3X3,905-454-2204,www.jmkauto.net,AUTOMOTIVE REPAIR
-79.80026114,43.70102807,KINGSVIEW-FORD REAL ESTATE LTD.,10-15 REGAN RD,BRAMPTON,ON,L7A 1E3,905-840-1865,,REAL ESTATE BROKER
-79.69283955,43.69261177,V.R. MACHINING,4-185 ADVANCE BLVD,BRAMPTON,ON,L6T 4Y3,905-874-9087,,"C.N.C. TURNING AND MILLING, LATHE, MILLING, GRINDING, FABRICATING, CUSTOM MACHINING"
-79.69194074,43.6930282,T.R. COPY,9-175 ADVANCE BLVD,BRAMPTON,ON,L6T 4J1,905-790-7959,www.sherwoodcopy.com,"3D PRINTING, HIGH VOLUME COPYING, SIGNAGE, BLUE PRINTING"
-79.69088294,43.69411097,CAN AM TRADING LTD,24-173 ADVANCE BLVD,BRAMPTON,ON,L6T 4Z7,905-458-9502,http://www.canamtrading.com/,IMPORTING TEXTILE
-79.69463908,43.68950412,DARVAL GRAPHICS,10-211 ADVANCE BLVD,BRAMPTON,ON,L6T 4S8,905-455-5169,,TRADE PRINTERS
-79.7392533,43.7506542,M.K. ABOU-SEIDO MEDICINE PROFESSIONAL GROUP,503-2250 BOVAIRD DR E,BRAMPTON,ON,L6R 0W3,905-595-4960,,MEDICAL SERVICES
-79.77120631,43.68644476,GKA PERSONAL TRAINING STUDIO,10-85 ROSEDALE AVE W,BRAMPTON,ON,L6X 4H5,905-456-2626,www.gkapersonaltraining.ca,TRAINING SERVICES
-79.80218793,43.71167087,VASCO DE GAMA CULTURAL CENTRE,25 FISHERMAN DR,BRAMPTON,ON,L7A 1C9,905-840-6061,,ORGANIZATIONS & ASSOCIATIONS - NON-PROFIT
-79.80102892,43.71500335,SONGBIRDS MONTESSORI SCHOOL,11-2 FISHERMAN DR,BRAMPTON,ON,L7A 1B5,905-846-4044,www.fmsbrampton.com,MONTESSORI CHILD SERVICES SCHOOL
-79.80061795,43.71486011,THAI PEPPERS,14-2 FISHERMAN DR,BRAMPTON,ON,L7A 1B5,905-840-6255,,THAI RESTAURANT
-79.80116244,43.71477481,STATE FARM INSURANCE,9-2 FISHERMAN DR,BRAMPTON,ON,L7A 1B5,905-840-9199,www.statefarm.ca,INSURANCE (GENERAL)
-79.80256923,43.7130639,HEARTLAKE USED AUTO PARTS,2-20 FISHERMAN DR,BRAMPTON,ON,L7A 1G2,905-840-2144,,AUTOMOTIVE PARTS SUPPLIER
-79.7661072,43.6765288,FRANK HOWLETT PLUMBING COMPANY LTD.,59 ROYCE AVE,BRAMPTON,ON,L6Y 1J8,905-459-1868,,"INSTALL PLUMBING, HEATING & SPRINKLER SYSTEMS"
-79.7633311,43.67840938,IGNITE EVOLUTION FITNESS,10 HENDERSON AVE,BRAMPTON,ON,L6Y 2A4,289-801-2344,www.igniteevolutionfitness.com,YOGA AND PILATES STUDIO THAT ALSO INCORPORATES PERSONAL TRAINING GYM SPACE
-79.69088294,43.69411097,NAJJAR CASINGS & MEAT PRODUCTS INC,38-173 ADVANCE BLVD,BRAMPTON,ON,L6T 4Z7,905-790-9255,,SHEEP CASINGS - PROCESSING OF LAMB INTESTINE & CASINGS
-79.69061811,43.69372697,IMAN & IMAN INC.,39-173 ADVANCE BLVD,BRAMPTON,ON,L6T 4Z7,905-790-0252,www.imanandiman.ca,ACCOUNTING MANAGEMENT
-79.73899633,43.7508279,AVON INSURANCE INC.,514-2250 BOVAIRD DR E,BRAMPTON,ON,L6R 0W3,905-216-5563,www.avoninsurance.ca ,Insurance Agencies and Brokerages 
-79.76348784,43.67850354,DIXIE DYEING CO LTD.,10 HENDERSON AVE,BRAMPTON,ON,L6Y 2A4,905-874-0990,www.dixiedyeing.com,TEXTILE DYEING
-79.78483176,43.68315958,FOLAK AFRICAN FOODS,29-9446 MCLAUGHLIN RD N,BRAMPTON,ON,L6X 4H9,905-457-9079,,"AFRICAN & CARRIBEAN FOODS, GROCERY, VIDEO, AND HAIR PRODUCTS"
-79.78731917,43.68789065,ARMOUR INSURANCE BROKERS LTD.,9610 MCLAUGHLIN RD N,BRAMPTON,ON,L6X 0B8,905-452-5127,www.armour-insurance.com,INSURANCE COMPANY
-79.80017101,43.69649033,TONINO'S PIZZERIA & PANNINI,9-10088 MCLAUGHLIN RD N,BRAMPTON,ON,L7A 2X6,905-495-7737,,PIZZA AND SANDWICHES
-79.76893566,43.67561535,NATIONAL BANK OF CANADA,14-4 MCLAUGHLIN RD S,BRAMPTON,ON,L6Y 3B2,905-455-3333,www.nbc.ca,CHARTERED BANK
-79.76896007,43.67577768,BARKER REAL ESTATE APPRAISALS,10A-4 MCLAUGHLIN RD S,BRAMPTON,ON,L6Y 3B2,905-451-6220,www.barkerappraisals.ca,REAL ESTATE APPRAISER
-79.6907163,43.69364821,DATTA YOGA CENTRE OF CANADA,41-173 ADVANCE BLVD,BRAMPTON,ON,L6T 4H9,905-790-3645,www.dyccanada.org/Home.aspx,"NGO - WORSHIP, YOGA AND MEDITATION CENTRE"
-79.69088208,43.69411076,BEST COST KITCHEN & CABINETS LTD.,173 ADVANCE BLVD,BRAMPTON,ON,L6T 4Z7,905-789-0405,,MANUFACTURE KITCHEN CABINETS
-79.67816881,43.71459408,HELLO WIRELESS,3-2565 STEELES AVE E,BRAMPTON,ON,L6T 4L6,905-494-0974,,CELLULAR AND WIRELESS TELEPHONES--EQUIPMENT AND SUPPLIES
-79.70388226,43.67898383,MARRIOTT FAIRFIELD INN & SUITES,150 WESTCREEK BLVD,BRAMPTON,ON,L6T 5V7,905-874-7177,www.marriott.com/yyzbp,"HOTEL, 107 Rooms"
-79.69124646,43.69439305,ALBERTO'S RADIATOR SHOP LTD.,12-171 ADVANCE BLVD,BRAMPTON,ON,L6T 4Z6,905-458-8885,,RADIATOR REPAIR SHOP
-79.71560602,43.6830869,VITALAIRE,8 BRAM CRT,BRAMPTON,ON,L6W 3R6,905-455-2449,,"CONSTRUCTION AND FILLING CYLINDERS, MEDICAL INSTALLATIONS, GASES, OXYGEN"
-79.81907375,43.71483973,OMG STAGING,348 VAN KIRK DR,BRAMPTON,ON,L7A 1V4,647-404-9471,www.omgstaging.com,HOME STAGING
-79.80065393,43.71271543,AMA PILATES,8-15A FISHERMAN DR,BRAMPTON,ON,L7A 2X9,905-450-9927,www.amapilates.com,PILATES INSTRUCTION
-79.76883984,43.63244239,STREETSVILLE GLEN MEDICAL CENTRE,1B-7955 FINANCIAL DR,BRAMPTON,ON,L6Y 5P4,905-455-8877,,DOCTORS OFFICE
-79.75691277,43.62415805,RYERSON TULL CANADA LTD,7525 FINANCIAL DR,BRAMPTON,ON,L6Y 5P4,905-792-1414,www.ryersontull.com,DISTRIBUTON OF STAINLESS STEEL ALUMINIUM CARBON STEEL PROCESSOR & DISTRIBUTOR 
-79.79185226,43.70204263,ESTATE LIGHTING SUPPLY LTD.,53-190 BOVAIRD DR W,BRAMPTON,ON,L7A 1A2,905-874-1022,www.estatelighting.ca,WHOLESALE LIGHTING /ELECTRICAL
-79.79246301,43.70314978,PREMIUM OIL CHANGE & AUTO SERVICE,37-190 BOVAIRD DR W,BRAMPTON,ON,L7A 1A2,905-456-2225,,AUTOMOTIVE REPAIR & SERVICE
-79.79070427,43.70315566,BRAMPTON TIRE DISCOUNTER,36-190 BOVAIRD DR W,BRAMPTON,ON,L7A 1A2,905-457-4944,http://www.bramptontirediscounter.ca/,AUTOMOTIVE REPAIR & TIRE SALES
-79.77180322,43.69621899,KINGSPOINT SMOKE & VARIETY INC.,109-370 MAIN ST N,BRAMPTON,ON,L6V 4A4,905-452-0837,,VARIETY STORE & GIFTS
-79.79289832,43.70406312,DOR-CONTROL CRAFTSMEN LTD.,17-190 BOVAIRD DR W,BRAMPTON,ON,L7A 1A2,905-459-3300,www.dccraftsmen.com,Supply and Install of Pedestrian automatic door equipment
-79.69128931,43.69426175,NORTHWEST GAS LTD.,10-171 ADVANCE BLVD,BRAMPTON,ON,L6T 4Z6,905-458-1021,www.northwestgas.com,HEATING/COOLING - SALES/SERVICE/INSTALLATION
-79.69446158,43.69571985,LAWRENCE AUTO COLLISION AND REPAIRS LTD.,6-70 ADVANCE BLVD,BRAMPTON,ON,L6T 4H9,905-793-8776,,AUTOMOBILE BODY REPAIRING & PAINTING
-79.69302672,43.69424584,G AND K FABRICATING,3-140 ADVANCE BLVD,BRAMPTON,ON,L6T 4Z8,905-455-3535,,FABRICATING AND MACHINING JOBS
-79.797273,43.701308,BRAMPTON MARBLE & GRANITE CORP,11-35 VAN KIRK DR,BRAMPTON,ON,L7A 1A5,905-453-5003,www.bramptongranite.com,MARBLE COUNTER TOPS
-79.8321409,43.72634188,RUBY'S SALON AND SPA,108-537 VAN KIRK DR,BRAMPTON,ON,L7A OP4,905-846-7000,,BEAUTY SALON
-79.69776084,43.69166376,FRANK'S CHROME SHOP,11-188 WILKINSON RD,BRAMPTON,ON,L6T 4W9,905-799-9078,,TRUCK ACESSORIES 
-79.69729762,43.69120829,DOMSON ENGINEERING & INSPECTION LTD.,2-190 WILKINSON RD,BRAMPTON,ON,L6T 4W3,905-789-1326,www.domson.ca,"VISUAL AND NON DESTRUCTIVE TESTING SERVICES, AND ENGINEERING SERVICES"
-79.79224922,43.70469136,MERRY MAIDS OF BRAMPTON,4-190 BOVAIRD DR W,BRAMPTON,ON,L7A 1A2,905-451-3247,www.merrymaids.ca,RESIDENTIAL/ HOUSE CLEANING
-79.79049846,43.70518969,KARRY KITCHENS,11-170 BOVAIRD DR W,BRAMPTON,ON,L7A 1A1,905-456-2943,www.karry.ca,INSTALLATION OF KITCHENS
-79.80563702,43.68821048,HOUSEWARES PLUS,C2-801 BOVAIRD DR W,BRAMPTON,ON,L6X 0T9,905-460-9471,www.housewaresplus.com,KITCHEN TOOLS AND HOUSEWARE
-79.80570227,43.68825069,BRAMPTON TV AND APPLIANCES,801 BOVAIRD DR W,BRAMPTON,ON,L6X 0T9,905-450-2828,www.bramptonappliance.ca,"Television, radio, stereo and appliances stores"
-79.78702263,43.68177479,AMG METALS INC.,34 HOLTBY AVE,BRAMPTON,ON,L6X 2M1,905-453-6113,www.amgmetals.com,"METAL FABRICATION, BUILD BRIDGE RAILINGS/WATER TREATMENT"
-79.79796539,43.69936015,PERFORMANCE AUTO GROUP,30 VAN KIRK DR,BRAMPTON,ON,L7A 2Y4,905-459-2805 EX1115,www.performanceautogroup.ca,HEAD OFFICE
-79.7949145,43.7023805,ATTRELL HYUNDAI,100 CANAM CRES,BRAMPTON,ON,L7A 1A9,905-451-1699,www.attrellhyundai.ca,LEASE/SALE AUTO DEALERSHIP
-79.80161113,43.70626069,BRAMPTON AUTO MALL COLLISION CENTRE,105 VAN KIRK DR,BRAMPTON,ON,L7A 1Y4,905-457-1684,http://bramptoncollision.ca/,VEHICLE BODY REPAIR SHOP
-79.76995015,43.68681846,THE BOOKKEEPER INC.,9B-71 ROSEDALE AVE W,BRAMPTON,ON,L6X 1K4,905-451-6855,,BOOKKEEPING SERVICE
-79.83215914,43.72620681,32 DENTAL CARE,105-537 VAN KIRK DR,BRAMPTON,ON,L7A 0P4,905-846-2228,www.32dentalcare.com,DENTAL OFFICE
-79.77999692,43.71432918,CONESTOGA PHARMACY,26-380 BOVAIRD DR,BRAMPTON,ON,L6Z 2N7,905-495-0011,,RETAIL DRUGSTORE
-79.77932697,43.71456875,WIRELESS LAND,6-380 BOVAIRD DR E,BRAMPTON,ON,L6Z-2S6,905-870-4567,www.wirelessland.ca,WIRELESS STORE
-79.73925383,43.75065693,"MOAAZ M. SHEIKH, CA",206-2250 BOVAIRD DR E,BRAMPTON,ON,L6R 0W3,905-458-3351,www.moaaz.ca,"ACCOUNTING, TAXATION, AND BUSINESS CONSULTING SERVICES"
-79.73923979,43.75065093,PADGETT BUSINESS SERVICES,506-2250 BOVAIRD DR E,BRAMPTON,ON,L6R 0W3,905-595-2861,,TAX SERVICES
-79.79799309,43.70156428,KINGDOM HOUSE CHRISTIAN CENTRE,7-25 VAN KIRK DR,BRAMPTON,ON,L7A 1A6,905-459-5422,www.kingdomhouse.com,RELIGIOUS ORGANIZATION
-79.73046213,43.68859433,C3 BUILDINGS AND INFRASTRUCTURE INC,7-181 RUTHERFORD RD S,BRAMPTON,ON,L6W 3P4,905-451-4901,www.c3group.com,CURTAIN WALL RETROFIT
-79.80226686,43.71334011,BOND TECH INDUSTRIES INC.,16 FISHERMAN DR,BRAMPTON,ON,L7A 1G2,905-495-1642,www.bond-tech-industries.com,INDUSTRIAL ADHESIVES
-79.80691985,43.6871145,CASH 929,201-965 BOVAIRD DR W,BRAMPTON,ON,,905-454-6500,,
-79.73046213,43.68859433,P & J SPRING & WHEEL ALIGNMENT SERVICE LTD.,15-181 RUTHERFORD RD S,BRAMPTON,ON,L6W 3P4,905-459-5533,,AUTOMOTIVE REPAIR & SERVICE
-79.69991042,43.73150421,CONFEDERATION FREEZERS,250 SUMMERLEA RD,BRAMPTON,ON,L6T 3V6,905-791-1564,www.confederationfreezers.com,REFRIGERATED WAREHOUSING
-79.69656571,43.73105274,MENASHA PACKAGING,240 SUMMERLEA RD,BRAMPTON,ON,L6T 4E6,905-792-7092,www.menasha.com,"PACKAGING, CO-PACKING, PRINTING FOOD AND BEV"
-79.67454874,43.74126259,CANADIAN TIRE CORP (AJ BILLES DISTRIBUTION CENTRE),8550 GOREWAY DR,BRAMPTON,ON,L6T 5J8,905-790-1800,www.canadiantire.ca,RETAIL MERCHANDISE DISTRIBUTION CENTRE FOR CANADIAN TIRE
-79.68783464,43.74922084,ADESA TORONTO (A DIV. OF ADESA AUCTION CANADA CORPORATION),55 AUCTION LANE,BRAMPTON,ON,L6T 5P4,905-790-7653,www.adesa.ca,SALE OF CARS TO LICENSED DEALERS VIA AUCTION
-79.68680445,43.72395429,PACCAR PARTS OF CANADA,108 SUMMERLEA RD,BRAMPTON,ON,L6T 4X3,905-791-0021,www.paccar.com,TRUCK PARTS WAREHOUSE
-79.73022604,43.6893912,QUALITY CARS REPAIRS & MUFFLERS INC.,171 RUTHERFORD RD S,BRAMPTON,ON,L6W 3J7,905-460-1111,http://www.qualitycarrepairsandmufflers.ca/,MUFFLER & AUTOMOTIVE REPAIR
-79.70431489,43.69155223,AFRASIA MACHINERY CANADA CO.,9-10 WILKINSON RD,BRAMPTON,ON,L6T 5B1,905-840-7833,www.afrasia.ca,"GLOVES, MASKS, SAFETY PRODUCTS, PACKAGING MACHINES Flour Milling Machine & Oil Pressing Machine, Canned food Production Line"
-79.70612653,43.74782292,BEST BUY CANADA LTD - REGIONAL OFFICE,9200 AIRPORT RD,BRAMPTON,ON,L6S G6 ,905-494-7000,www.bestbuy.ca,ELECTRONIC EQUIPMENT AND SUPPLIES RETAIL
-79.71716968,43.70333215,ROGERS COMMUNICATIONS,8200 DIXIE RD,BRAMPTON,ON,L6T 4B8,647-457-7577,www.rogers.com,"WIRELESS, DIGITAL CABLE & HI-SPEED INTERNET PRODUCTS AND SERVICES TO BUSINESS & CONSUMERS"
-79.69709309,43.69147034,PARAMOUNT WHOELSALE,14-190 WILKINSON RD,,,L6T 4W3,905-454-5065,,FOOD PROCESSING AND MANUFACTURING AND PRICING
-79.70000902,43.69350184,UNITED BROTHERS TRANSPORT LTD.,1-100 WILKINSON RD,BRAMPTON,ON,L6T 4Y9,905-497-5623,http://www.unitedbrothers.ca/,TRANSPORTATION AND LOGISITCS
-79.69387702,43.73280586,PACKALL PACKAGING,10 COLONY CRT,BRAMPTON,ON,L6T 4E4,905.793.0177,ww.packall.com,"SHIPPING, LOGISTICS AND PACKAGING"
-79.68762138,43.7283858,"ATLAS FLUID SYSTEMS, A DIVISION OF MARTINREA INTERNATIONAL INC.",10 ATLAS CRT,BRAMPTON,ON,L6T 5C1,905-791-7119,martinrea.com,AUTOMOTIVE COMPONENTS MANUFACTURER - FLUID SYSTEMS
-79.70873752,43.751835,"HYDROFORM SOLUTIONS, A DIVISION OF MARTINREA INTL.",1995 WILLIAMS PKY E,BRAMPTON,ON,L6S 6E5,905-799-2498,http://www.martinrea.com/public/Hydroform-Solutions,METAL FOAMING (HYDROFOAMING AND STAMPING) WELDED ASSEMBLIES AND LASER CUTTING
-79.6784391,43.7295675,STOROPACK CANADA INC.,10 WOODSLEA RD,BRAMPTON,ON,L6T 5P2,905-792-9567,www.storopackinc.ca,PAPERS & BOX PACKAGING
-79.68164687,43.72960668,WORLD FINANCIAL GROUP,1 WOODSLEA RD,BRAMPTON,ON,L6T 5J4,905-793-9856,http://www.worldfinancialgroup.com/,FINANCIAL SERVICES
-79.69847212,43.75530201,INTEMAC CONTROLS AND AUTOMATION,8-67 WARD RD,BRAMPTON,ON,L6S 6A4,905-791-5244,www.intemaccontrols.com,CUSTOM CONTROL PANELS
-79.80242295,43.7115588,ATLAS ALUMINUM,2-27 FISHERMAN DR,,,,416-606-4335,,
-79.80021108,43.70107111,KINGMONT CONSULTING PROFESSIONAL CORPORATION,11-15 REGAN RD,BRAMPTON,ON,L7A 1E3,905-840-7277,www.kingmontconsulting.com,PROPERTY TAX CONSULTANTS
-79.68869584,43.72922867,SONS BAKERY,8 ATLAS CRT,BRAMPTON,ON,L6T 5C1,905-458-0388,,BAKERY
-79.71960951,43.68440137,GLIDDEN AUTO REPAIR,21 HALE RD,BRAMPTON,ON,L6W 3J9,905-595-0903,,AUTOMOTIVE REPAIR AND SERVICE
-79.71973507,43.68416344,JIM AUTOMOTIVE,12-21 HALE RD,BRAMPTON,ON,L6W 3J9,905-459-4041,,AUTOMOTIVE REPAIR & SERVICE
-79.71978925,43.68431103,"GOOD TO GO STARTER, ALTERNATOR, AUTO REPAIR",17-21 HALE RD,BRAMPTON,ON,L6W 3J9,416.9173138,,AUTOMOTIVE REPAIR SHOP
-79.80227469,43.7117375,LA CREME CAKES,16-25 FISHERMAN DR,BRAMPTON,ON,L7A 1C9,905-846-9333,www.lacremecakes.com,BAKERY
-79.73611595,43.69651545,BOLTS PLUS INCORPORATED,53 RUTHERFORD RD S,BRAMPTON,ON,L6W 3J3,905-455-5554,www.boltsplus.ca,INDUSTRIAL SAFETY SUPPLY DISTRIBUTOR
-79.74958877,43.70527567,JETSTAR INTERNATIONAL FREIGHT SERVICES,101 RUTHERFORD RD N,BRAMPTON,ON,L6V 2J3,905-451-1140,,SERVICE TRUCKING
-79.69501291,43.73182094,VAN DOORN MACHINE AND TOOL LTD.,205 SUMMERLEA RD,BRAMPTON,ON,L6T 4E5,905-791-1300,www.vandoornmachine.com,"MACHINERY & TOOLING FOR METAL FORMING & FABRICATING, REPAIRING AND OVERHAUL, GENERAL MACHINING & GRINDING"
-79.72608048,43.71575244,NATURES SUNSHINE PRODUCTS OF CANADA LTD.,402-44 PEEL CENTRE DR,,,L6T 0E2,905-458-6100,naturesunshine.ca,WHOLESALE HERBAL AND NUTRITIONAL PRODUCTS
-79.70453045,43.68429032,O'CONNOR'S DISTRIBUTION INC.,3-45 STEELWELL RD,BRAMPTON,ON,L6T 5P7,905-455-7770,www.oconnorsdistribution.com,SATELLITE TRACKING
-79.69453905,43.68946357,THE TRAILER MAN,11-211 ADVANCE BLVD,BRAMPTON,ON,L6T 4S8,905-454-2737,,SALES AND REPAIR OF TRUCK AND TRAILER ACCESSORIES
-79.69506043,43.68761446,A2Z KITCHEN CABINETS,3-211 WILKINSON RD,BRAMPTON,ON,L6T 4M2,905-796-0909,www.a2zkitchencabinets.ca,KITCHEN CABINETS
-79.69469848,43.68954603,SUPERSTRUCTURE SYSTEMS INC.,9-211 ADVANCE BLVD,BRAMPTON,ON,L6T 4S8,905-595-1643,www.superstructure.com, PRESERVATION OF BUILDINGS AND INFRASTRUCTURE
-79.69772132,43.68967259,COMFORTEC UPHOLSTERY INC.,5-222 ADVANCE BLVD,BRAMPTON,ON,L6T 4Y7,905-874-8892,http://www.comfortecupholstery.com,UPHOLSTERY
-79.6995407,43.68592153,TRIO ROOFING SYSTEMS,243 ADVANCE BLVD,BRAMPTON,ON,L6T 4J2,905-456-1688,http://www.trioroofing.ca/,ROOFING CONTRACTORS
-79.69788387,43.69894811,PRODUCTION SERVICE INDUSTRIES,3-1730 STEELES AVE E,,,L6T 1A4,905-584-5556,www.psiav.com,AUDIO VISUAL SERVICES
-79.68608252,43.71097428,NATIONAL AUTO GLASS,11-2080 STEELES AVE E,,,L6T 5A5,905-790-1115,www.torontoautoglassrepairs.com,
-79.69417472,43.69051291,BRAR'S RESTAURANT,8-199 ADVANCE BLVD,BRAMPTON,ON,L6T 4N2,905-799-1625,www.brars.ca,EAST INDIAN RESTAURANT
-79.69529362,43.68945357,IMPACT AERO INTERIORS,6-211 ADVANCE BLVD,BRAMPTON,ON,L6T 4S8,905-451-5232,www.impactaero.com,AIRCRAFT INTERIOR REFURBISHING
-79.69463926,43.69088541,PRAXAIR DISTRIBUTION,1-199 ADVANCE BLVD,BRAMPTON,ON,L6T 4N2,905-792-2061,,DISTRIBUTE GASES AND RELATED TECHNOLOGY
-79.67889781,43.72511252,AMERICONNECT,90 WALKER DR,BRAMPTON,ON,L6T 4H6,416-679-8239,www.ameri-connect.com,TRUCKING AND SHIPPING
-79.68158548,43.71120189,ORGANIC OVEN,7-31 MELANIE DR,BRAMPTON,ON,L6T 5H8,905-459-2333,www.organicoven.com,SPECIALTY BAKING
-79.7000864,43.69311285,DESIGN2DECOR INC.,3-100 WILKINSON RD,BRAMPTON,ON,L6T 4Y9,905-450-0090,www.parasevents.ca,DESIGN EVENT DECOR
-79.71973507,43.68416344,DENNIS AUTO CLINIC,2-21 HALE RD,BRAMPTON,ON,L6W 3J9,905-460-9241,,AUTOMOBILE BODY REPAIRING & PAINTING
-79.71973507,43.68416344,ALTERNATIVE AUTO BODY & SERVICE,9-21 HALE RD,BRAMPTON,ON,L6W 3J9,905-487-8787,,AUTOMOBILE BODY REPAIRING & PAINTING
-79.71973507,43.68416344,RICK'S AUTO REPAIR,10-21 HALE RD,BRAMPTON,ON,L6W 3S9,905-454-0190,,AUTOMOTIVE REPAIR & SERVICE
-79.67706306,43.71580916,SHREE SHADA CLOTH HOUSE,9-2575 STEELES AVE E,BRAMPTON,ON,L6T 5T1,905-790-2777,,WOMEN'S APPAREL RETAIL
-79.6839758,43.71143845,LINDE CANADA LTD,2090 STEELES AVE E,BRAMPTON,ON,L6T 1A7,905-790-3679,www.lindecanada.com,WELDING GAS EQUIPMENT AND SAFETY SUPPLIES
-79.68559556,43.71070723,RITI GLASS & MIRROR,17-2080 STEELES AVE E,BRAMPTON,ON,L6T 5A5,905-790-8335,www.ritiglass.com,FABRICATORS OF STRAIGHT & SHAPED POLISHED EDGE AND BEVELED GLASS & MIRRORS
-79.70338949,43.68505305,HABITAT FOR HUMANITY,30 HEDGEDALE RD,,,L6T 5L2,905-450-7591,,
-79.69968946,43.692398,O AND A AUTO PARTS LTD,32-160 WILKINSON RD,BRAMPTON,ON,L6T 4Z4,905-460-1700,,GENERAL AUTOMOTIVE PARTS
-79.68531026,43.71034687,STERLING PAINTS & TRIM,19-2074 STEELES AVE,,,L6T 4Z9,905-790-1535,sterlingpaints.ca,PAINT/TRIM MOULDING/DRYWALL COMPOUND/WALLPAPER
-79.70425147,43.6916277,SUBWAY,7-10 WILKINSON RD,,,L6T 5B1,905-456-9443,,SELL SANDWICHES AND SALADS
-79.72531115,43.68576617,FIRST AID 4U TRAINING SERVICES,19A-289 RUTHERFORD RD S,BRAMPTON,ON,L6W 3R9,866-966-4566,http://www.firstaid4u.ca/en/courses/brampton-first-aid/,FIRST AID AND CPR TRAINING
-79.69190078,43.69294703,RT AUTO REPAIRS INC.,7-175 ADVANCE BLVD,BRAMPTON,ON,L6T 4J1,905-799-8911,,AUTOMOTIVE REPAIR
-79.69181905,43.69370814,RAYS TIRE DEPOT INC.,173 ADVANCE BLVD S,BRAMPTON,ON,L6T 4Z7,905-792-7788,http://www.raystiredepot.ca/,AUTOMOTIVE REPAIR & TIRE SALES
-79.69246775,43.69328269,COPY FAST - PRINTING AND SIGNS,1-175 ADVANCE BLVD,BRAMPTON,ON,L6T 4J1,905-799-1010,www.copyfast.ca,PRINTING AND SIGNS
-79.68328892,43.70884405,MULTI-PLAY WHOLESALE INC,6 MELANIE DR,BRAMPTON,ON,L6T 4K9,905-789-7171,www.multiplaywholesale.com,"SUPPLIES WHOLE & MFRS., LUBRACANTS, AUTOMOTIVE/TRUCK ADDITIVES AND MAINTENENCE"
